num_of_agents,num_of_items,agent_capacity,supply_ratio,num_of_popular_items,mean_num_of_favorite_items,favorite_item_value_bounds,nonfavorite_item_value_bounds,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",round_robin,3,80.47712929987078,65.48856548856548,9.47630922693267,1.3984832204713447,0,0.0,100,100,100,0.02821849999963888
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",round_robin,4,81.30678008423529,61.839530332681015,13.502935420743647,1.876253292110377,0,0.0,100,100,100,0.02821590000166907
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",bidirectional_round_robin,0,81.65321212481737,60.526315789473685,9.195402298850581,1.3603411822288125,0,0.0,100,100,100,0.02677659999972093
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",bidirectional_round_robin,1,80.99474579051956,64.02116402116403,10.804597701149433,1.6706791701782249,0,0.0,100,100,100,0.026579999997920822
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",bidirectional_round_robin,2,80.57449482424245,67.32456140350878,10.381355932203391,1.7376946540224998,0,0.0,100,100,100,0.026555000000371365
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",bidirectional_round_robin,3,80.90916578116216,63.1578947368421,11.933174224343674,1.578228252449166,0,0.0,100,100,100,0.028567600002133986
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",bidirectional_round_robin,4,81.14749554404833,62.97872340425532,14.468085106382986,1.865239908704578,0,0.0,100,100,100,0.028652699998929165
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",yekta_day,0,81.80696441284789,63.73390557939914,10.165484633569733,1.5416108478008044,0,0.0,100,100,100,0.07425829999920097
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",yekta_day,1,81.14576507452202,65.23605150214593,9.656652360515025,1.498901922566197,0,0.0,100,100,100,0.07330390000061016
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",yekta_day,2,80.41194595878696,67.32456140350878,12.280701754385959,1.3287450969660437,0,0.0,100,100,100,0.07113959999696817
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",yekta_day,3,81.42460766001832,68.6602870813397,8.894878706199464,0.8473103698192272,0,0.0,100,100,100,0.07452660000126343
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",yekta_day,4,81.84162606907915,67.0673076923077,12.98076923076924,1.176080411139647,0,0.0,100,100,100,0.07279160000325646
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,0,82.64314946960386,68.21705426356588,17.402597402597394,2.0242335021895896,0,0.0,87,89,89,3.943314799998916
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,1,81.97548468846526,70.05494505494505,21.7032967032967,2.260352521128475,0,0.0,87,92,92,3.807804900003248
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,2,81.48541693097184,64.86486486486487,16.844919786096256,1.7860019030056729,0,0.0,87,93,93,3.8521045000015874
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,3,81.78013483183639,65.76354679802957,17.837837837837824,1.51512614531772,0,0.0,91,93,94,3.6921829000020807
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,4,82.46092187890676,66.50485436893204,13.086419753086417,1.774579079975123,0,0.0,88,89,90,3.8185291000045254
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,0,82.69703241339694,68.48958333333334,13.802083333333314,1.5947117114194274,0,0.0,88,91,91,3.767374999995809
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,1,82.08498319323482,70.05494505494505,17.109144542772867,2.2548148143623576,0,0.0,87,91,91,4.274741100001847
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,2,81.6303517135059,68.44660194174757,15.270935960591132,1.4761114712833725,0,0.0,88,95,95,3.808200300001772
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,3,81.79546305542065,65.76354679802957,10.451977401129938,1.2662158591395998,0,0.0,92,95,95,3.654035899999144
100,25,5,1.1,6,3.85,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,4,82.4984952387568,66.50485436893204,20.38626609442059,2.7530543791318176,0,0.0,89,89,90,3.7921673000018927
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",utilitarian_matching,0,94.99133784843607,81.02564102564102,8.461538461538467,0.31108620326052944,0,0.0,94,96,100,0.11747779999859631
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",utilitarian_matching,1,95.32829698765147,82.68733850129199,4.73684210526315,0.15994196197260166,0,0.0,99,100,100,0.10856860000058077
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",utilitarian_matching,2,95.78364904491815,81.08108108108108,8.108108108108112,0.17479144391269044,0,0.0,98,99,99,0.11490499999490567
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",utilitarian_matching,3,95.21369854664187,79.94011976047905,10.77844311377244,0.3895663256820221,0,0.0,93,96,99,0.11734699999942677
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",utilitarian_matching,4,94.87459278271193,81.9047619047619,11.42857142857143,0.31654398763975705,0,0.0,94,97,97,0.1100637999988976
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,0,94.2677911398433,83.11965811965813,0.2958579881656789,0.0029585798816567886,0,0.0,100,100,100,0.19834629999968456
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,1,94.83998504211058,85.01170960187353,5.203619909502265,0.052036199095022655,0,0.0,100,100,100,0.20412360000045737
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,2,95.22382403623476,81.6377171215881,1.2406947890818856,0.012406947890818856,0,0.0,100,100,100,0.2000811000034446
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,3,94.39285700197718,73.33333333333333,4.691358024691354,0.06995505490129147,0,0.0,100,100,100,0.19501109999691835
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,4,94.4879457934134,86.1244019138756,4.359673024523161,0.11531348748540865,0,0.0,100,100,100,0.20180119999713497
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_adjusted,0,94.2677911398433,83.11965811965813,0.2958579881656789,0.0029585798816567886,0,0.0,100,100,100,0.20300459999998566
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_adjusted,1,94.83998504211058,85.01170960187353,5.203619909502265,0.052036199095022655,0,0.0,100,100,100,0.20605110000178684
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_adjusted,2,95.22636525392215,81.6377171215881,1.2406947890818856,0.012406947890818856,0,0.0,100,100,100,0.2060951000021305
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_adjusted,3,94.39285700197718,73.33333333333333,4.691358024691354,0.06995505490129147,0,0.0,100,100,100,0.20518279999669176
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",iterated_maximum_matching_adjusted,4,94.47963480028025,86.1244019138756,4.359673024523161,0.13432321339168624,0,0.0,100,100,100,0.21046170000045095
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",round_robin,0,93.54840443310208,76.36761487964989,4.656862745098039,0.14913598140762574,0,0.0,100,100,100,0.02763520000007702
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",round_robin,1,94.17661898268493,76.15176151761518,6.766917293233092,0.16029079323593734,0,0.0,100,100,100,0.027393800002755597
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",round_robin,2,94.38377755475605,72.81746031746032,8.83054892601433,0.22175552832441156,0,0.0,100,100,100,0.026080900002853014
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",round_robin,3,93.61483424927394,74.82185273159145,7.125890736342043,0.1281698248024729,0,0.0,100,100,100,0.02577970000129426
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",round_robin,4,93.51945122710293,71.99124726477024,8.219178082191789,0.36655263527943704,0,0.0,100,100,100,0.027557499997783452
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",bidirectional_round_robin,0,93.30307442885442,77.67653758542141,14.322916666666657,0.5443496195790956,0,0.0,100,100,100,0.02649579999706475
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",bidirectional_round_robin,1,94.18619043506547,83.08823529411765,13.0,0.1351948051948051,0,0.0,100,100,100,0.02959019999980228
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",bidirectional_round_robin,2,94.45751219202178,74.10526315789474,10.772833723653392,0.43104862782988507,0,0.0,100,100,100,0.036678000004030764
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",bidirectional_round_robin,3,93.57256077091591,75.10548523206751,7.63358778625954,0.1804758228057193,0,0.0,100,100,100,0.0336578999995254
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",bidirectional_round_robin,4,93.24054959896998,76.16822429906543,14.318706697459575,0.32440813833624316,0,0.0,100,100,100,0.029011499995249324
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",yekta_day,0,94.11882597870596,84.40748440748442,5.605381165919269,0.09723028224742776,0,0.0,100,100,100,0.06602369999745861
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",yekta_day,1,94.52080142713599,83.08823529411765,2.3746701846965834,0.026427666994418928,0,0.0,100,100,100,0.0720486999998684
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",yekta_day,2,95.10744793447776,84.04558404558404,2.564102564102569,0.03162904959312143,0,0.0,100,100,100,0.0703635999961989
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",yekta_day,3,94.10820004965827,77.80373831775701,3.562945368171029,0.03562945368171029,0,0.0,100,100,100,0.068888000001607
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",yekta_day,4,94.01629805609704,77.35368956743002,4.597701149425291,0.16556673977243705,0,0.0,100,100,100,0.07015089999913471
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,0,94.5819140388347,84.10757946210269,3.8265306122448948,0.09651802901453493,0,0.0,97,99,100,3.8650701999940793
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,1,94.89319915531536,85.71428571428571,4.113110539845749,0.05189067224111042,0,0.0,100,100,100,3.858491699997103
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,2,95.36423615638196,83.65122615803816,7.629427792915521,0.16991240112497166,0,0.0,99,100,100,3.973803200002294
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,3,94.65457181299675,83.25471698113208,12.427745664739888,0.42124820525966983,0,0.0,95,99,100,3.766931800004386
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_without_donation,4,94.45276956584236,81.60676532769557,8.900523560209422,0.28565994462181704,0,0.0,97,100,100,3.782621199999994
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,0,94.72589555435643,84.10757946210269,3.8265306122448948,0.08229184349907541,0,0.0,98,100,100,3.8608290999982273
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,1,94.89545698933962,85.71428571428571,4.113110539845749,0.08406889006289248,0,0.0,100,100,100,3.800021499999275
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,2,95.35330870532339,83.65122615803816,7.629427792915521,0.16991240112497166,0,0.0,98,100,100,3.7486472000018694
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,3,94.86775229815848,85.61946902654867,5.735660847880297,0.23731210111391704,0,0.0,97,100,100,3.804040700000769
100,25,5,1.1,9,2.6,"(50, 100)","(0, 50)",almost_egalitarian_with_donation,4,94.49649212223233,84.27518427518427,7.5268817204301115,0.15434758606073615,0,0.0,97,100,100,3.791240700003982
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",utilitarian_matching,0,88.37596254548055,72.58064516129032,16.17647058823529,1.8326020476733293,0,0.0,96,98,98,0.11306909999984782
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",utilitarian_matching,1,88.68336105076305,69.12568306010928,15.123456790123456,1.4426847821961448,0,0.0,95,96,96,0.11080229999788571
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",utilitarian_matching,2,89.03995729658382,64.43298969072166,20.103092783505147,1.8304046030144474,0,0.0,94,95,95,0.12495070000295527
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",utilitarian_matching,3,88.26355412684512,69.73684210526315,18.684210526315795,2.1870704161696755,0,0.0,93,95,95,0.15850970000610687
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",utilitarian_matching,4,88.57399016322364,72.7536231884058,18.23708206686929,1.5667564173500523,0,0.0,93,95,96,0.12180459999945015
100,25,5,1.1,9,3.85,"(50, 100)","(0, 50)",iterated_maximum_matching_unadjusted,0,87.64277030305146,75.50607287449392,7.356321839080465,0.07356321839080465,0,0.0,100,100,100,0.2217309000043315
